ANNEE;SEXE;AGE;POP
2018;1;26;368875
2018;1;27;377980
2018;1;28;377030
2018;1;29;382242
2018;1;30;384359
2018;1;31;390150
2018;1;32;390945
2018;1;33;388290
2018;1;34;385439
2018;1;35;410710
2018;1;36;413607
2018;1;37;421254
2018;1;38;398879
2018;1;39;392388
2018;1;40;396779
2018;1;41;386482
2018;1;42;396857
2018;1;43;420568
2018;1;44;441339
2018;1;45;453310
2018;1;46;448952
2018;1;47;439440
2018;1;48;430833
2018;1;49;426273
2018;1;50;422413
2018;1;51;431896
2018;1;52;433177
2018;1;53;435855
2018;1;54;430718
2018;1;55;415023
2018;1;56;412571
2018;1;57;410647
2018;1;58;404873
2018;1;59;394574
2018;1;60;390762
2018;1;61;384545
2018;1;62;376417
2018;1;63;376073
2018;1;64;364229
2018;1;65;368533
2018;1;66;357571
2018;1;67;370707
2018;1;68;359371
2018;1;69;357799
2018;1;70;347254
2018;1;71;326285
2018;1;72;243230
2018;1;73;233542
2018;1;74;223833
2018;1;75;205557
2018;1;76;179161
2018;1;77;181691
2018;1;78;184233
2018;1;79;175726
2018;1;80;165596
2018;1;81;158721
2018;1;82;146398
2018;1;83;139222
2018;1;84;124157
2018;1;85;118303
2018;1;86;104415
2018;1;87;92830
2018;1;88;76075
2018;1;89;64861
2018;1;90;53006
2018;1;91;43098
2018;1;92;34302
2018;1;93;26098
2018;1;94;19484
2018;1;95;14511
2018;1;96;10470
2018;1;97;7275
2018;1;98;2903
2018;1;99;4161
2018;2;0;359655
2018;2;1;356637
2018;2;2;362070
2018;2;3;373709
2018;2;4;375009
2018;2;5;377675
2018;2;6;389385
2018;2;7;397776
2018;2;8;395530
2018;2;9;397695
2018;2;10;395432
2018;2;11;401271
2018;2;12;393196
2018;2;13;391102
2018;2;14;389302
2018;2;15;391964
2018;2;16;399121
2018;2;17;406734
2018;2;18;386075
2018;2;19;381579
2018;2;20;368582
2018;2;21;367432
2018;2;22;360629
2018;2;23;348684
2018;2;24;346545
2018;2;25;365148
2018;2;26;373831
2018;2;27;384206
2018;2;28;387599
2018;2;29;394338
2018;2;30;394930
2018;2;31;404265
2018;2;32;403199
2018;2;33;404744
2018;2;34;398349
2018;2;35;422842
2018;2;36;427684
2018;2;37;431855
2018;2;38;409491
2018;2;39;400127
2018;2;40;400609
2018;2;41;391240
2018;2;42;402140
2018;2;43;421668
2018;2;44;445758
2018;2;45;456255
2018;2;46;452789
2018;2;47;443296
2018;2;48;438136
2018;2;49;437007
2018;2;50;432403
2018;2;51;443208
2018;2;52;443581
2018;2;53;450688
2018;2;54;445993
2018;2;55;431002
2018;2;56;432305
2018;2;57;430499
2018;2;58;429505
2018;2;59;420237
2018;2;60;419815
2018;2;61;416384
2018;2;62;412428
2018;2;63;411354
2018;2;64;402800
2018;2;65;410181
2018;2;66;398733
2018;2;67;413585
2018;2;68;406651
2018;2;69;402504
2018;2;70;393173
2018;2;71;373239
2018;2;72;281589
2018;2;73;274523
2018;2;74;265015
2018;2;75;244908
2018;2;76;218978
2018;2;77;228393
2018;2;78;237882
2018;2;79;233519
2018;2;80;227331
2018;2;81;224992
2018;2;82;217749
2018;2;83;215519
2018;2;84;201126
2018;2;85;199929
2018;2;86;184493
2018;2;87;174154
2018;2;88;151614
2018;2;89;135956
2018;2;90;119763
2018;2;91;104806
2018;2;92;90145
2018;2;93;73685
2018;2;94;60132
2018;2;95;48370
2018;2;96;36974
2018;2;97;27816
2018;2;98;12004
2018;2;99;22311
2019;1;0;376473
2019;1;1;373388
2019;1;2;376821
2019;1;3;383215
2019;1;4;395985
2019;1;5;397529
2019;1;6;400622
2019;1;7;409206
2019;1;8;419259
2019;1;9;418076
2019;1;10;419950
2019;1;11;416691
2019;1;12;423282
2019;1;13;414142
2019;1;14;412213
2019;1;15;410763
2019;1;16;414784
2019;1;17;419926
2019;1;18;425712
2019;1;19;402763
2019;1;20;391545
2019;1;21;376420
2019;1;22;370726
2019;1;23;358922
2019;1;24;345056
2019;1;25;342399
2019;1;26;363114
2019;1;27;368928
2019;1;28;379109
2019;1;29;379050
2019;1;30;384803
2019;1;31;387109
2019;1;32;392957
2019;1;33;393800
2019;1;34;390931
2019;1;35;388075
2019;1;36;413181
2019;1;37;415863
2019;1;38;423258
2019;1;39;400220
2019;1;40;393762
2019;1;41;397604
2019;1;42;387268
2019;1;43;397174
2019;1;44;420861
2019;1;45;441326
2019;1;46;452951
2019;1;47;448628
2019;1;48;439144
2019;1;49;430424
2019;1;50;425794
2019;1;51;421781
2019;1;52;431026
2019;1;53;432141
2019;1;54;434548
2019;1;55;429477
2019;1;56;413645
2019;1;57;410933
2019;1;58;408383
2019;1;59;402267
2019;1;60;391717
2019;1;61;387405
2019;1;62;380751
2019;1;63;372261
2019;1;64;371712
2019;1;65;359606
2019;1;66;363457
2019;1;67;352432
2019;1;68;364955
2019;1;69;353482
2019;1;70;351499
2019;1;71;340712
2019;1;72;319736
2019;1;73;237958
2019;1;74;228158
2019;1;75;218251
2019;1;76;199906
2019;1;77;173746
2019;1;78;175545
2019;1;79;177304
2019;1;80;168279
2019;1;81;157602
2019;1;82;150071
2019;1;83;137298
2019;1;84;129507
2019;1;85;114244
2019;1;86;107717
2019;1;87;93873
2019;1;88;82352
2019;1;89;66444
2019;1;90;55646
2019;1;91;44620
2019;1;92;35473
2019;1;93;27583
2019;1;94;20394
2019;1;95;14796
2019;1;96;10702
2019;1;97;7514
2019;1;98;5083
2019;1;99;4595
2019;2;0;358516
2019;2;1;355604
2019;2;2;359067
2019;2;3;365157
2019;2;4;377014
2019;2;5;378062
2019;2;6;380329
2019;2;7;391996
2019;2;8;400103
2019;2;9;397655
2019;2;10;399670
2019;2;11;397394
2019;2;12;403153
2019;2;13;394983
2019;2;14;392991
2019;2;15;391838
2019;2;16;394447
2019;2;17;400577
2019;2;18;406845
2019;2;19;383816
2019;2;20;378154
2019;2;21;365060
2019;2;22;364640
2019;2;23;359006
2019;2;24;347921
2019;2;25;346837
2019;2;26;366262
2019;2;27;375819
2019;2;28;386807
2019;2;29;390594
2019;2;30;397615
2019;2;31;398099
2019;2;32;407394
2019;2;33;406052
2019;2;34;407240
2019;2;35;400855
2019;2;36;425070
2019;2;37;429850
2019;2;38;433797
2019;2;39;410744
2019;2;40;401389
2019;2;41;401190
2019;2;42;391758
2019;2;43;402304
2019;2;44;422001
2019;2;45;446013
2019;2;46;456228
2019;2;47;452611
2019;2;48;442949
2019;2;49;437819
2019;2;50;436541
2019;2;51;431904
2019;2;52;442499
2019;2;53;442812
2019;2;54;449827
2019;2;55;445260
2019;2;56;430347
2019;2;57;431769
2019;2;58;429787
2019;2;59;428363
2019;2;60;418683
2019;2;61;417949
2019;2;62;414405
2019;2;63;410509
2019;2;64;409363
2019;2;65;400763
2019;2;66;407724
2019;2;67;396200
2019;2;68;410672
2019;2;69;403656
2019;2;70;399018
2019;2;71;389370
2019;2;72;369193
2019;2;73;278249
2019;2;74;271048
2019;2;75;261457
2019;2;76;241131
2019;2;77;215250
2019;2;78;224049
2019;2;79;232678
2019;2;80;227556
2019;2;81;220452
2019;2;82;217180
2019;2;83;209048
2019;2;84;205779
2019;2;85;190666
2019;2;86;188098
2019;2;87;171915
2019;2;88;160629
2019;2;89;138142
2019;2;90;122174
2019;2;91;105936
2019;2;92;91068
2019;2;93;76798
2019;2;94;61406
2019;2;95;48919
2019;2;96;38349
2019;2;97;28525
2019;2;98;20883
2019;2;99;23802
2020;1;0;375230
2020;1;1;372207
2020;1;2;375749
2020;1;3;380044
2020;1;4;387045
2020;1;5;399560
2020;1;6;400444
2020;1;7;403338
2020;1;8;411628
2020;1;9;421749
2020;1;10;420273
2020;1;11;421980
2020;1;12;418665
2020;1;13;425059
2020;1;14;416186
2020;1;15;415159
2020;1;16;413386
2020;1;17;416291
2020;1;18;419059
2020;1;19;421958
2020;1;20;396607
2020;1;21;384228
2020;1;22;369392
2020;1;23;365316
2020;1;24;355099
2020;1;25;342749
2020;1;26;341264
2020;1;27;363189
2020;1;28;370075
2020;1;29;381132
2020;1;30;381630
2020;1;31;387559
2020;1;32;389928
2020;1;33;395819
2020;1;34;396452
2020;1;35;393576
2020;1;36;390587
2020;1;37;415446
2020;1;38;417887
2020;1;39;424581
2020;1;40;401600
2020;1;41;394599
2020;1;42;398402
2020;1;43;387615
2020;1;44;397537
2020;1;45;420910
2020;1;46;441030
2020;1;47;452650
2020;1;48;448345
2020;1;49;438747
2020;1;50;429976
2020;1;51;425194
2020;1;52;421007
2020;1;53;430061
2020;1;54;430921
2020;1;55;433360
2020;1;56;428091
2020;1;57;412080
2020;1;58;408757
2020;1;59;405848
2020;1;60;399448
2020;1;61;388460
2020;1;62;383697
2020;1;63;376669
2020;1;64;368071
2020;1;65;367136
2020;1;66;354695
2020;1;67;358287
2020;1;68;347011
2020;1;69;359033
2020;1;70;347314
2020;1;71;344937
2020;1;72;333937
2020;1;73;312894
2020;1;74;232521
2020;1;75;222518
2020;1;76;212313
2020;1;77;193946
2020;1;78;168000
2020;1;79;169095
2020;1;80;169967
2020;1;81;160341
2020;1;82;149193
2020;1;83;140942
2020;1;84;127899
2020;1;85;119375
2020;1;86;104186
2020;1;87;97031
2020;1;88;83442
2020;1;89;72092
2020;1;90;57132
2020;1;91;46950
2020;1;92;36809
2020;1;93;28589
2020;1;94;21600
2020;1;95;15524
2020;1;96;10934
2020;1;97;7696
2020;1;98;5260
2020;1;99;6377
2020;2;0;357325
2020;2;1;354470
2020;2;2;358035
2020;2;3;362155
2020;2;4;368460
2020;2;5;380066
2020;2;6;380715
2020;2;7;382934
2020;2;8;394327
2020;2;9;402222
2020;2;10;399626
2020;2;11;401628
2020;2;12;399271
2020;2;13;404942
2020;2;14;396870
2020;2;15;395528
2020;2;16;394319
2020;2;17;395901
2020;2;18;400684
2020;2;19;404601
2020;2;20;380380
2020;2;21;374636
2020;2;22;362258
2020;2;23;363014
2020;2;24;358274
2020;2;25;348218
2020;2;26;347971
2020;2;27;368254
2020;2;28;378429
2020;2;29;389797
2020;2;30;393871
2020;2;31;400787
2020;2;32;401231
2020;2;33;410252
2020;2;34;408555
2020;2;35;409753
2020;2;36;403104
2020;2;37;427241
2020;2;38;431805
2020;2;39;435038
2020;2;40;412004
2020;2;41;401972
2020;2;42;401713
2020;2;43;391941
2020;2;44;402662
2020;2;45;422291
2020;2;46;446022
2020;2;47;456061
2020;2;48;452265
2020;2;49;442643
2020;2;50;437370
2020;2;51;436057
2020;2;52;431244
2020;2;53;441760
2020;2;54;441999
2020;2;55;449118
2020;2;56;444599
2020;2;57;429850
2020;2;58;431091
2020;2;59;428686
2020;2;60;426825
2020;2;61;416871
2020;2;62;416012
2020;2;63;412487
2020;2;64;408537
2020;2;65;407304
2020;2;66;398380
2020;2;67;405147
2020;2;68;393428
2020;2;69;407668
2020;2;70;400178
2020;2;71;395180
2020;2;72;385188
2020;2;73;364944
2020;2;74;274747
2020;2;75;267426
2020;2;76;257470
2020;2;77;237089
2020;2;78;211225
2020;2;79;219230
2020;2;80;226865
2020;2;81;220814
2020;2;82;212937
2020;2;83;208673
2020;2;84;199760
2020;2;85;195308
2020;2;86;179557
2020;2;87;175526
2020;2;88;158788
2020;2;89;146626
2020;2;90;124361
2020;2;91;108277
2020;2;92;92235
2020;2;93;77746
2020;2;94;64135
2020;2;95;50064
2020;2;96;38864
2020;2;97;29648
2020;2;98;21459
2020;2;99;31355
2021;1;0;373970
2021;1;1;370970
2021;1;2;374570
2021;1;3;378972
2021;1;4;383873
2021;1;5;390619
2021;1;6;402475
2021;1;7;403161
2021;1;8;405755
2021;1;9;414114
2021;1;10;423942
2021;1;11;422301
2021;1;12;423950
2021;1;13;420440
2021;1;14;427103
2021;1;15;419136
2021;1;16;417776
2021;1;17;414896
2021;1;18;415408
2021;1;19;415304
2021;1;20;415815
2021;1;21;389296
2021;1;22;377202
2021;1;23;363984
2021;1;24;361498
2021;1;25;352818
2021;1;26;341624
2021;1;27;341361
2021;1;28;364358
2021;1;29;372116
2021;1;30;383714
2021;1;31;384405
2021;1;32;390383
2021;1;33;392802
2021;1;34;398479
2021;1;35;399108
2021;1;36;396092
2021;1;37;392891
2021;1;38;417480
2021;1;39;419232
2021;1;40;425948
2021;1;41;402442
2021;1;42;395407
2021;1;43;398754
2021;1;44;388010
2021;1;45;397657
2021;1;46;420681
2021;1;47;440791
2021;1;48;452387
2021;1;49;447961
2021;1;50;438314
2021;1;51;429410
2021;1;52;424454
2021;1;53;420144
2021;1;54;428918
2021;1;55;429824
2021;1;56;432029
2021;1;57;426518
2021;1;58;409980
2021;1;59;406311
2021;1;60;403103
2021;1;61;396229
2021;1;62;384853
2021;1;63;379701
2021;1;64;372555
2021;1;65;363670
2021;1;66;362269
2021;1;67;349693
2021;1;68;352829
2021;1;69;341431
2021;1;70;352826
2021;1;71;340889
2021;1;72;338139
2021;1;73;326863
2021;1;74;305821
2021;1;75;226823
2021;1;76;216520
2021;1;77;206052
2021;1;78;187620
2021;1;79;161963
2021;1;80;162251
2021;1;81;162131
2021;1;82;151975
2021;1;83;140297
2021;1;84;131491
2021;1;85;118070
2021;1;86;109065
2021;1;87;94008
2021;1;88;86425
2021;1;89;73196
2021;1;90;62134
2021;1;91;48310
2021;1;92;38819
2021;1;93;29730
2021;1;94;22437
2021;1;95;16478
2021;1;96;11498
2021;1;97;7877
2021;1;98;5397
2021;1;99;7720
2021;2;0;356117
2021;2;1;353284
2021;2;2;356903
2021;2;3;361123
2021;2;4;365457
2021;2;5;371511
2021;2;6;382718
2021;2;7;383318
2021;2;8;385261
2021;2;9;396448
2021;2;10;404185
2021;2;11;401578
2021;2;12;403501
2021;2;13;401055
2021;2;14;406829
2021;2;15;399406
2021;2;16;398010
2021;2;17;395767
2021;2;18;395979
2021;2;19;398442
2021;2;20;401182
2021;2;21;376852
2021;2;22;371840
2021;2;23;360624
2021;2;24;362279
2021;2;25;358598
2021;2;26;349354
2021;2;27;349977
2021;2;28;370868
2021;2;29;381429
2021;2;30;393072
2021;2;31;397044
2021;2;32;403920
2021;2;33;404087
2021;2;34;412755
2021;2;35;411077
2021;2;36;412001
2021;2;37;405291
2021;2;38;429198
2021;2;39;433056
2021;2;40;436293
2021;2;41;412580
2021;2;42;402495
2021;2;43;401902
2021;2;44;392317
2021;2;45;402979
2021;2;46;422332
2021;2;47;445891
2021;2;48;455726
2021;2;49;451960
2021;2;50;442208
2021;2;51;436903
2021;2;52;435411
2021;2;53;430558
2021;2;54;440977
2021;2;55;441337
2021;2;56;448480
2021;2;57;444096
2021;2;58;429216
2021;2;59;430025
2021;2;60;427190
2021;2;61;425031
2021;2;62;414987
2021;2;63;414138
2021;2;64;410515
2021;2;65;406496
2021;2;66;404896
2021;2;67;395880
2021;2;68;402326
2021;2;69;390568
2021;2;70;404176
2021;2;71;396348
2021;2;72;390959
2021;2;73;380790
2021;2;74;360469
2021;2;75;271092
2021;2;76;263375
2021;2;77;253200
2021;2;78;232721
2021;2;79;206755
2021;2;80;213833
2021;2;81;220283
2021;2;82;213441
2021;2;83;204746
2021;2;84;199586
2021;2;85;189765
2021;2;86;184166
2021;2;87;167736
2021;2;88;162373
2021;2;89;145168
2021;2;90;132253
2021;2;91;110425
2021;2;92;94462
2021;2;93;78904
2021;2;94;65063
2021;2;95;52399
2021;2;96;39856
2021;2;97;30107
2021;2;98;22353
2021;2;99;37180
2022;1;0;372769
2022;1;1;369716
2022;1;2;373334
2022;1;3;377795
2022;1;4;382802
2022;1;5;387448
2022;1;6;393534
2022;1;7;405192
2022;1;8;405579
2022;1;9;408235
2022;1;10;416308
2022;1;11;425965
2022;1;12;424267
2022;1;13;425720
2022;1;14;422479
2022;1;15;430054
2022;1;16;421757
2022;1;17;419285
2022;1;18;414017
2022;1;19;411645
2022;1;20;409157
2022;1;21;408526
2022;1;22;382275
2022;1;23;371798
2022;1;24;360170
2022;1;25;359221
2022;1;26;351705
2022;1;27;341733
2022;1;28;342552
2022;1;29;366421
2022;1;30;374716
2022;1;31;386494
2022;1;32;387248
2022;1;33;393262
2022;1;34;395471
2022;1;35;401145
2022;1;36;401632
2022;1;37;398403
2022;1;38;394967
2022;1;39;418835
2022;1;40;420619
2022;1;41;426768
2022;1;42;403258
2022;1;43;395775
2022;1;44;399154
2022;1;45;388167
2022;1;46;397509
2022;1;47;420517
2022;1;48;440599
2022;1;49;452029
2022;1;50;447544
2022;1;51;437763
2022;1;52;428707
2022;1;53;423630
2022;1;54;419109
2022;1;55;427901
2022;1;56;428587
2022;1;57;430513
2022;1;58;424408
2022;1;59;407610
2022;1;60;403659
2022;1;61;399963
2022;1;62;392661
2022;1;63;380962
2022;1;64;375675
2022;1;65;368230
2022;1;66;358985
2022;1;67;357311
2022;1;68;344412
2022;1;69;347212
2022;1;70;335584
2022;1;71;346360
2022;1;72;334232
2022;1;73;331041
2022;1;74;319544
2022;1;75;298427
2022;1;76;220766
2022;1;77;210195
2022;1;78;199403
2022;1;79;180967
2022;1;80;155548
2022;1;81;154924
2022;1;82;153854
2022;1;83;143105
2022;1;84;131069
2022;1;85;121581
2022;1;86;108045
2022;1;87;98601
2022;1;88;83882
2022;1;89;75972
2022;1;90;63218
2022;1;91;52661
2022;1;92;40032
2022;1;93;31423
2022;1;94;23381
2022;1;95;17154
2022;1;96;12230
2022;1;97;8300
2022;1;98;5535
2022;1;99;8721
2022;2;0;354965
2022;2;1;352081
2022;2;2;355717
2022;2;3;359992
2022;2;4;364426
2022;2;5;368507
2022;2;6;374163
2022;2;7;385320
2022;2;8;385642
2022;2;9;387379
2022;2;10;398414
2022;2;11;406131
2022;2;12;403445
2022;2;13;405282
2022;2;14;402937
2022;2;15;409368
2022;2;16;401887
2022;2;17;399457
2022;2;18;395822
2022;2;19;393715
2022;2;20;395018
2022;2;21;397672
2022;2;22;374045
